doc_id,text,source,department,file_type,created_at,label
DOC_12677,Confidential: merger discussion dEtails between stakeholders.,api,HR,docx,2023-01-17,Confidential
DOC_12678,Strategy document for Orion expansion plan.,api,Sales,docx,2023-08-24,Confidential
DOC_12679,Strategy document for Atlas expansion plan.,upload,Sales,docx,2023-02-13,Confidential
DOC_12680,Confidential: merger discussion details between stakeholders.,slack,Support,txt,2024-05-18,Confidential
DOC_12681,Confidential: merger discussion details between stakeholders.,crm,HR,email,2024-05-18,Confidential
DOC_12682,Strategy document for Zenith expansion plan.,slack,Sales,pdf,2024-07-30,Confidential
DOC_12683,Internal audit findings for finance department.,upload,Sales,xlsx,2023-01-16,Confidential
DOC_12684,Strategy document for Atlas expansion plan.,api,Finance,xlsx,2023-02-14,Confidential
DOC_12685,Strategy document for Nimbus expansion plan.,crm,Support,docx,2024-01-15,Confidential
DOC_12686,Quarterly financial report for Initech. Revenue projections attached.,crm,HR,email,2023-12-24,Confidential
DOC_12687,Internal audit findings for finance department.,crm,HR,docx,2023-01-18,Confidential
DOC_12688,Internal audit findings for finance department.,api,Support,email,2023-07-18,Confidential
DOC_12689,Quarterly financiaL report for Hooli. Revenue projections attached.,upload,Support,xlsx,2024-09-05,Confidential
DOC_12690,Confidential: merger discussion details between stakeholders.,drive,Finance,xlsx,2023-01-24,Confidential
DOC_12691,Strategy document for Nimbus expansion plan.,slack,HR,docx,2024-07-28,Confidential
DOC_12692,Strategy document for Orion expansion plan.,crm,Legal,pdf,2023-01-15,Confidential
DOC_12693,Confidential: merger discussion details between stakeholders.,api,Sales,pdf,2023-08-02,Confidential
DOC_12694,Strategy document for Orion expansion plan.,drive,Sales,xlsx,2024-01-03,Confidential
DOC_12695,Strategy document for Apollo expansion plan.,email,Finance,docx,2024-02-04,Confidential
DOC_12696,Strategy document for Atlas expansion plan.,slack,IT,email,2023-02-01,Confidential
DOC_12697,Internal audit findings for finance department.,api,Sales,txt,2023-08-05,Confidential
DOC_12698,Quarterly financial report for Globex. Revenue projections attached.,upload,Finance,email,2024-09-06,Confidential
DOC_12699,Confidential: mergeR discussion details between stakeholders.,slack,Sales,pdf,2023-04-29,Confidential
DOC_12700,Quarterly financial report for Globex. Revenue projections attached.,drive,IT,xlsx,2024-05-16,Confidential
DOC_12701,Quarterly financial report for Initech. Revenue projections attached.,drive,Support,email,2024-07-12,Confidential
DOC_12702,Internal audit findings for finance department.,email,Legal,pdf,2024-01-27,Confidential
DOC_12703,Strategy document for Atlas expansion plAn.,slack,HR,txt,2024-11-07,Confidential
DOC_12704,Confidential: merger discussion details between stakeholders.,drive,Sales,docx,2023-12-21,Confidential
DOC_12705,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,IT,pdf,2023-12-23,Confidential
DOC_12706,Internal audit findinGs for finance department.,slack,Sales,txt,2023-08-10,Confidential
DOC_12707,Quarterly financial report for Hooli. Revenue prOjections attached.,upload,Sales,xlsx,2023-05-14,Confidential
DOC_12708,Confidential: merger discussion details between stakeholders.,upload,IT,xlsx,2023-07-15,Confidential
DOC_12709,Confidential: merger discussion details between stakeholders.,upload,Support,xlsx,2023-04-27,Confidential
DOC_12710,Quarterly financial report for Initech. Revenue projections attached.,api,Sales,xlsx,2023-11-19,Confidential
DOC_12711,Quarterly financial report for Globex. Revenue projections attached.,drive,Legal,docx,2023-12-09,Confidential
DOC_12712,Internal audit findings for finance department.,api,HR,txt,2023-04-01,Confidential
DOC_12713,Quarterly financial report for Initech. Revenue projections attached.,api,Legal,xlsx,2024-02-14,Confidential
DOC_12714,Strategy document for Apollo expansion plan.,api,Legal,txt,2024-11-12,Confidential
DOC_12715,Internal audit findings for finance department.,crm,HR,xlsx,2023-05-08,Confidential
DOC_12716,Confidential: merger discussion details between stakeholders.,drive,Finance,xlsx,2024-05-09,Confidential
DOC_12717,Quarterly financial report for Globex. Revenue projectioNs attached.,crm,Support,docx,2023-01-12,Confidential
DOC_12718,Quarterly financial report for Initech. Revenue projections attached.,email,Sales,email,2023-02-11,Confidential
DOC_12719,Strategy document for Atlas expansion plan.,api,IT,pdf,2024-11-03,Confidential
DOC_12720,Internal audit findings for finance department.,crm,Support,email,2024-08-15,Confidential
DOC_12721,Strategy document for Orion expansion plan.,api,HR,xlsx,2023-07-25,Confidential
DOC_12722,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,Legal,docx,2024-02-27,Confidential
DOC_12723,Internal audit findings for finance department.,email,Finance,pdf,2024-11-11,Confidential
DOC_12724,Internal audit findings for finance department.,email,Legal,docx,2023-06-12,Confidential
DOC_12725,Quarterly financial report for Initech. Revenue projections attached.,email,Sales,xlsx,2023-10-30,Confidential
DOC_12726,Confidential: merger discussion details between stakeholders.,email,HR,email,2023-10-18,Confidential
DOC_12727,Quarterly financial report for Globex. Revenue projections attached.,crm,Sales,docx,2023-09-10,Confidential
DOC_12728,Strategy document for Apollo expansion plan.,upload,IT,docx,2024-07-09,Confidential
DOC_12729,Quarterly financiAl report for Acme Corp. Revenue projections attached.,crm,Support,txt,2024-12-13,Confidential
DOC_12730,Internal audit findings for finance department.,upload,Support,xlsx,2023-12-12,Confidential
DOC_12731,Internal audit findings for finance department.,crm,Support,pdf,2023-09-15,Confidential
DOC_12732,Confidential: merger discussion details betweeN stakeholders.,upload,Sales,pdf,2023-04-07,Confidential
DOC_12733,Strategy Document for Atlas expansion plan.,api,HR,docx,2024-09-01,Confidential
DOC_12734,Quarterly financial report for Initech. Revenue projections attached.,api,HR,email,2024-05-25,Confidential
DOC_12735,Quarterly financial report for Globex. Revenue projections attacheD.,drive,Legal,xlsx,2023-02-27,Confidential
DOC_12736,Internal audit findings for finance department.,drive,Support,xlsx,2024-02-04,Confidential
DOC_12737,Confidential: merger discussion details between stakeholders.,email,IT,xlsx,2024-11-09,Confidential
DOC_12738,Quarterly financial report for Umbrella. Revenue projections attached.,upload,Support,pdf,2023-03-26,Confidential
DOC_12739,Internal audit findings for finance department.,drive,IT,xlsx,2024-08-23,Confidential
DOC_12740,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,Legal,pdf,2023-05-08,Confidential
DOC_12741,Strategy document for Zenith expansion plan.,api,Finance,email,2023-10-25,Confidential
DOC_12742,Confidential: merger discussion details between stakeholders.,email,Sales,pdf,2024-10-05,Confidential
DOC_12743,Confidential: merger dIscussion details between stakeholders.,email,Legal,email,2024-02-04,Confidential
DOC_12744,Quarterly financial report for Acme Corp. Revenue projeCtions attached.,upload,HR,txt,2024-10-08,Confidential
DOC_12745,Confidential: merger dIscussion details between stakeholders.,email,IT,txt,2023-06-20,Confidential
DOC_12746,Quarterly financial report for Hooli. Revenue projections attached.,crm,HR,docx,2024-10-18,Confidential
DOC_12747,Internal audit findings for finance department.,crm,Finance,email,2023-12-07,Confidential
DOC_12748,Internal audit findings for finance department.,upload,Sales,docx,2023-01-03,Confidential
DOC_12749,Internal audit findiNgs for finance department.,upload,Finance,docx,2023-11-01,Confidential
DOC_12750,Confidential: merger discussion details betWeen stakeholders.,api,Legal,xlsx,2023-02-10,Confidential
DOC_12751,Internal audit findings for finance department.,email,HR,email,2023-08-13,Confidential
DOC_12752,Strategy document for Apollo expansion plan.,email,Sales,txt,2023-03-23,Confidential
DOC_12753,Quarterly financial report for Initech. Revenue projections attached.,drive,HR,xlsx,2023-07-28,Confidential
DOC_12754,Quarterly finaNcial report for Initech. Revenue projections attached.,email,Sales,txt,2024-06-01,Confidential
DOC_12755,Confidential: merger discussion Details between stakeholders.,upload,Support,email,2023-01-09,Confidential
DOC_12756,Confidential: merger discussion details between stakeholders.,api,Sales,pdf,2024-09-15,Confidential
DOC_12757,Strategy document for Apollo expansion plan.,crm,Legal,txt,2024-10-21,Confidential
DOC_12758,Internal audit findings for finance department.,slack,HR,docx,2024-03-02,Confidential
DOC_12759,Internal audit findings for finance department.,slack,HR,pdf,2024-09-23,Confidential
DOC_12760,Internal audit findings for finance department.,slack,IT,txt,2023-05-29,Confidential
DOC_12761,Quarterly financial report for Globex. RevEnue projections attached.,upload,Support,docx,2023-04-20,Confidential
DOC_12762,Strategy document for Apollo expansion plan.,api,Legal,txt,2024-05-11,Confidential
DOC_12763,Internal audit findings for finance depArtment.,email,IT,docx,2023-06-15,Confidential
DOC_12764,Confidential: merger discussion details between staKeholders.,slack,Support,email,2024-04-02,Confidential
DOC_12765,StrateGy document for Zenith expansion plan.,email,HR,xlsx,2023-04-18,Confidential
DOC_12766,Confidential: merger discussion details between stakeholders.,slack,Finance,docx,2023-08-08,Confidential
DOC_12767,InternaL audit findings for finance department.,slack,Support,txt,2024-09-19,Confidential
DOC_12768,Quarterly financial report for Umbrella. Revenue projections attached.,slack,Sales,pdf,2024-04-30,Confidential
DOC_12769,Strategy document for Atlas expansion plan.,drive,HR,docx,2023-03-04,Confidential
DOC_12770,Confidential: merger discussion details between stakeholders.,api,Finance,docx,2023-03-29,Confidential
DOC_12771,Confidential: merger discussion details between stakeholders.,upload,Support,docx,2024-11-21,Confidential
DOC_12772,Quarterly financial report for Hooli. Revenue projections attached.,api,HR,pdf,2024-12-16,Confidential
DOC_12773,Confidential: merger discussion details between stakeholders.,email,Sales,txt,2024-04-23,Confidential
DOC_12774,Quarterly financial report for Initech. Revenue projections attached.,upload,Legal,docx,2023-07-25,Confidential
DOC_12775,Internal audit findings for finance department.,slack,Support,docx,2024-08-12,Confidential
DOC_12776,Internal audit findings for finance department.,crm,Sales,docx,2024-06-02,Confidential
DOC_12777,Strategy document for ORion expansion plan.,api,Finance,docx,2023-10-06,Confidential
DOC_12778,QUarterly financial report for Initech. Revenue projections attached.,drive,Finance,email,2023-12-14,Confidential
DOC_12779,Confidential: merger discussion details between stakeholders.,slack,Finance,email,2023-07-25,Confidential
DOC_12780,Quarterly financial report for Acme Corp. Revenue projections attached.,slack,Legal,pdf,2024-04-30,Confidential
DOC_12781,InterNal audit findings for finance department.,email,Sales,docx,2023-06-27,Confidential
DOC_12782,Confidential: merger discussion details between stakeholders.,crm,Legal,email,2023-10-27,Confidential
DOC_12783,Internal audit findings for finance department.,api,Sales,txt,2024-03-09,Confidential
DOC_12784,StRategy document for Apollo expansion plan.,api,Finance,pdf,2024-03-07,Confidential
DOC_12785,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,IT,xlsx,2024-03-15,Confidential
DOC_12786,Quarterly financial report for Umbrella. Revenue projections attached.,upload,Sales,xlsx,2023-08-07,Confidential
DOC_12787,Quarterly financial report for Globex. Revenue projections attachEd.,email,Finance,txt,2024-06-03,Confidential
DOC_12788,Internal audit findings for finance department.,email,Sales,pdf,2023-05-14,Confidential
DOC_12789,Strategy document for Atlas expansion plan.,drive,HR,docx,2023-05-24,Confidential
DOC_12790,Internal audit findings for finance department.,upload,Sales,docx,2023-09-14,Confidential
DOC_12791,Strategy document For Atlas expansion plan.,upload,Sales,xlsx,2023-07-07,Confidential
DOC_12792,Confidential: merger discussion details between stakeholders.,slack,IT,docx,2024-07-27,Confidential
DOC_12793,Internal audit findings for Finance department.,api,Finance,email,2024-01-14,Confidential
DOC_12794,Confidential: merGer discussion details between stakeholders.,api,IT,pdf,2023-06-04,Confidential
DOC_12795,Confidential: merger discussion details between stakeholders.,upload,Sales,txt,2024-12-11,Confidential
DOC_12796,Quarterly financiaL report for Globex. Revenue projections attached.,slack,Finance,txt,2024-10-15,Confidential
DOC_12797,Strategy document for ApolLo expansion plan.,email,Sales,pdf,2023-10-15,Confidential
DOC_12798,Quarterly financial report for Globex. Revenue projections attached.,api,Legal,pdf,2023-05-20,Confidential
DOC_12799,Confidential: merger discussion details between stakeholders.,email,HR,docx,2023-07-20,Confidential
DOC_12800,Quarterly financial report for Umbrella. Revenue projections attached.,upload,Sales,xlsx,2023-01-10,Confidential
DOC_12801,Internal audit findings for finance department.,email,Legal,xlsx,2024-02-04,Confidential
DOC_12802,Internal audIt findings for finance department.,drive,HR,email,2024-01-18,Confidential
DOC_12803,Strategy document for Atlas expansion plan.,api,IT,txt,2023-10-09,Confidential
DOC_12804,Quarterly financial report for Umbrella. Revenue projections attached.,email,Support,docx,2023-03-23,Confidential
DOC_12805,Strategy document for Atlas expansion plan.,crm,Support,xlsx,2024-01-05,Confidential
DOC_12806,StrAtegy document for Orion expansion plan.,drive,Support,txt,2024-07-26,Confidential
